,full_text,lang,retweet_count,created_at,source,reply_screen_name,reply_followers_count,reply_friends_count,reply_statuses_count,reply_favourites_count,reply_created_at,reply_full_text,reply_retweet_count,reply_favorite_count
416,http://t.co/1vf7Kg4mLW Jak se vyhnout další ekonomické krizi?,cs,0,Fri Oct 17 11:31:19 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
417,"Jiří Vintr z UniCredit Leasing: ""U vozidel s alternativními pohony nebídneme slevu deset tisíc korun."" http://t.co/xPFP9uEaF4",cs,1,Thu Oct 16 11:31:22 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
418,"Německo zažívá podzimní rýmu. ""Achillovou patou německé ekonomiky je slabá poptávka v eurozóně, říká Pavel Sobíšek."" http://t.co/2mGUtxFOqD",cs,0,Wed Oct 15 11:31:01 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
419,"Inflace je pozvolna na vzestupu, avšak stále zůstává daleko za cílem @CNB_cz. http://t.co/kt4kQSrjLX",cs,0,Tue Oct 14 11:31:12 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
420,"Názorový sloupek Pavla Sobíška, našeho hlavního ekonoma, s názvem Kam už nedosáhne ruka ECB –&gt; http://t.co/sgbileW3FN",cs,0,Mon Oct 13 11:31:11 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
421,"RT @E15news: #Ukrajina je globální, ne lokální téma, říká výkonný ředitel skupiny #UniCredit Federico Ghizzoni http://t.co/T6JzCPnTn2",cs,1,Mon Oct 13 00:20:25 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
422,"Pavel Sobíšek: Podíl nezaměstnaných zůstal v září počtvrté za sebou na hodnotě 7,4% http://t.co/tzvRolNRDx",cs,0,Wed Oct 08 07:40:51 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
423,"Patrik Rožumberský: Podle ČSÚ průmyslová produkce v srpnu meziročně nečekaně poklesla, a to o 5,2%. http://t.co/3Jz8AGdMuB",cs,0,Tue Oct 07 08:24:23 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
424,"Pavel Sobíšek: Srpnová bilance zahraničního obchodu ukázala přebytek 1,5 mld Kč podle národních účtů. http://t.co/RviC0bnyOn",cs,0,Tue Oct 07 08:19:31 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
425,Pavel Sobíšek: Maloobchodní tržby stouply v srpnu meziročně o 2.7% včetně autosegmentu a o 0.8% bez autosegmentu http://t.co/ZoyJWHYH3J,cs,0,Mon Oct 06 07:36:18 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
426,"@jackal007 Dobrý den Zdeňku, poslali jsme kolegům s požadavkem na urgentní odpověď, během dne dáme vědět.",cs,0,Mon Sep 29 07:23:53 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jackal007,1688,395,71757,66408,Mon Sep 29 02:56:18 +0000 2014,"Milá @UniCredit_CZSK, dnešní platby už mám na kontě stržené, ale maily ještě nepřišly. Proč to nemáš propojené?",0,0
427,@Renca007 You are very welcome! We're truly happy you enjoyed it :) @ChampionsLeague,en,0,Mon Sep 29 07:16:24 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Renca007,221,310,11872,13512,Sat Sep 27 18:20:44 +0000 2014,Thank you so much @ChampionsLeague &amp; @UniCredit_CZSK for bringing the trophy to Slovakia! One of my dreams came true!! 🙆🙆 #UCLtrophytour,4,5
428,RT @Renca007: Thank you so much @ChampionsLeague &amp; @UniCredit_CZSK for bringing the trophy to Slovakia! One of my dreams came true!! 🙆🙆 #UC…,en,4,Mon Sep 29 07:15:16 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
429,RT @ygtercan: #UCLtrophytour  @ChampionsLeague  @GalatasaraySK  Tek eksik o kupa.... http://t.co/tpieb7m93D,tr,5,Fri Sep 26 15:00:30 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
430,"@RKlauz @mbank_cz Roberte, díky za zpětnou vazbu. Aktuálně pracujeme na zcela novém systému, jeho zavedení bude co nevidět.",cs,0,Fri Sep 26 12:15:29 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RKlauz,143,527,9547,4309,Thu Sep 25 05:53:53 +0000 2014,Jako  jít z internet bankovnictví @mbank_cz do banky @UniCredit_CZSK je jako přejít s mercedesu do trabantu.,0,0
431,"RT @ChampionsLeague: McManaman: ""If I could live a moment again it would be the celebrations after our win in 2002."" #UCLtrophytour http://…",en,247,Fri Sep 26 10:27:11 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
432,"RT @investicniweb: Mátl: Další klam - Nadměrná sebedůvěra - ve skutečnosti máme pravdu jen v 80 % případů, kdy si to myslíme.",cs,1,Thu Sep 25 13:53:08 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
433,"RT @investicniweb: Mátl: Jedním z největších psychologických klamů je riziková averze. Pokud je to jen číslo na účtu, je to OK, ale realizo…",cs,1,Thu Sep 25 13:52:39 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
434,RT @investicniweb: Juliane Bürger a Tom Coufal z UniCredit promluví o investičních certifikátech.,cs,1,Thu Sep 25 13:50:51 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
435,http://t.co/wuVWoaXiDO Spoznajte naživo slávnu trofej UEFA Champions League už tento víkend v Bratislave! #UCLtrophytour #sk,und,0,Thu Sep 25 12:29:15 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
436,"RT @investicniweb: Aleš Mátl, stratég z UniCredit: Ztráta nás bolí až 2,5krát víc, než se radujeme z výhry.",cs,1,Thu Sep 25 07:50:24 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
437,"RT @investicniweb: Dávid Derenik, stratég z UniCredit: To, co je teď má pro investora 2krát větší hodnotu, než to, co bude v budoucnosti.",cs,1,Thu Sep 25 07:50:02 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
438,Príďte sa od zajtra pozrieť na trofej UEFA Champions League – predregistrujte sa už teraz! http://t.co/bpR7oAexI2 #UCLtrophytour #sk,und,0,Thu Sep 25 07:23:04 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
439,"RT @ChampionsLeague: An old friend reminded 2013 #UCL winner @David_Alaba of his moment of greatness! What's yours? #UCLtrophytour
https://…",en,178,Wed Sep 24 13:25:21 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
440,Slávnu ušatú trofej UEFA Champions League budete môcť naživo vidieť v Bratislave už 26. - 29. 9.! http://t.co/cC8yFoxROA #UCLtrophytour #sk,und,0,Wed Sep 24 12:29:05 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
441,@dejavuT @MobitoCZ Klienti Mobito stále využívají a je nadále v nabídce partnerů a operátorů. Vývoj nyní nicméně dále určuje hlavní akcionář,cs,0,Wed Sep 24 11:19:27 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dejavuT,41,438,440,2110,Mon Sep 22 14:08:15 +0000 2014,@mobitocz vypada na odumreni. @UniCredit_CZSK ho uz de fakto nenabizi a to ho spoluvlastni s CS. Znate nekdo duvody a skutecny stav? #fail,0,0
442,@Bernyz Schránka social.media@unicreditgroup.cz bude fungovat určitě. Děkujeme,cs,0,Wed Sep 24 11:17:47 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BernathKuba,256,417,3146,3617,Wed Sep 24 11:16:20 +0000 2014,@UniCredit_CZSK nejde mi vám poslat PM.,0,0
443,"""Úspech nie je náhoda. Je to tvrdá práca, vytrvalosť, obeť a zo všetkého najviac láska. Láska k tomu, čo robíte alebo sa učíte robiť."" Pelé",und,0,Wed Sep 24 07:23:12 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
444,"RT @David_Alaba: Got a visit from an old “friend” that made me remember my moments of #UCLgreatness. Retweet yours! #UCLtrophytour
 
http:/…",en,55,Tue Sep 23 16:22:08 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
445,"@Bernyz Kubo, díky za zpětnou vazbu. Mrzí nás přístup kolegů, pošlete nám detaily do PM? Např. která pobočka, rádi bychom to napravili. Díky",cs,0,Tue Sep 23 09:52:02 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BernathKuba,256,417,3146,3617,Mon Sep 22 13:52:41 +0000 2014,"Přijdu do @UniCredit_CZSK s žádostí o Studentskou půjčku. Ani jeden zaměstnanec v pobočce netuší, že studentská půjčka existuje. #ceskebanky",0,0
446,RT @MyMonKey_app: MyMonKey dnes rozsirila svoje portfolio podpory bank aj o UniCredit banku. http://t.co/RCwg8XwdA7,und,3,Tue Sep 23 09:34:01 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
447,Patrik Rožumberský: Vnímaná inflace UniCredit Bank se v srpnu překlopila do meziročního růstu 0.1% http://t.co/gIRhOw58St,cs,0,Thu Sep 11 07:44:45 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
448,"@DanielHrbac Díky za feedback! Chyba se objevila ve 13 hodin. V 17 hodin byla odstraněna, nyní vše ok. Omlouváme se za nepříjemnosti,",cs,0,Tue Sep 09 12:56:24 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DanielHrbac,93,646,4361,3274,Fri Sep 05 14:13:24 +0000 2014,@UniCredit_CZSK se podařilo zmasit certifikáty a na CZ internetové bankovnictví nahrálo rumunský certifikát.,0,0
449,Komentář Pavla Sobíška k přebytku zahraničního obchodu http://t.co/0UTSDdshDw,cs,0,Mon Sep 08 07:55:46 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
450,Komentář Patrika Rožumberského k meziročnímu růstu průmyslové produkce v červenci http://t.co/m1k0lUBwpx,cs,0,Mon Sep 08 07:48:41 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
451,"Průměrná mzda se v Česku ve druhém čtvrtletí zvýšila meziročně o 2.3%, po očištění o inflaci stouply mzdy o 2.2%. http://t.co/sp2kXpwTAD",cs,0,Mon Sep 08 07:16:43 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
452,http://t.co/Q7R2cEAuEe Dokážete si představit život bez mincí a bankovek?,cs,0,Sat Sep 06 12:30:06 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
453,Fandíte automobilům s alternativním pohonem? UniCredit Leasing ano! http://t.co/BY0qwPYbnJ,cs,0,Fri Sep 05 15:09:11 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
454,RT @Marketingove: UniCredit Bank představí od září velkou kampaň směřovanou na segment malých a středních firem http://t.co/H9mcfFChRj,cs,1,Fri Sep 05 11:00:28 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
455,"RT @Rodinnefinance: Do konce srpna hypotéka od UniCredit Bank na sociální síti od 1,95 % p.a.: Všichni návštěvníci internetových s... http:…",cs,1,Sun Aug 31 09:17:17 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
456,HDP ve druhém čtvrtletí byl mezikvartálně potvrzen s nulovou změnou a meziročně se jeho tempo upřesnilo na 2.7% http://t.co/qT4Fomxwy6,cs,0,Fri Aug 29 08:39:00 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
457,"@Mar_Bal22 Vyhrál! Pošlete nám prosím do soukromé zprávy adresu, rozesílat budeme příští týden :) //@Adlamecek @jackal007",cs,0,Thu Aug 28 13:48:48 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mar_Bal22,1,15,7,0,Thu Aug 28 11:11:33 +0000 2014,@UniCredit_CZSK @Adlamecek @jackal007 vyhral som nieco? :),0,0
458,"Nabídka 1,95% hypoúroku platí do konce srpna. Máte-li zájem, neváhejte: http://t.co/nVNoB5kcod / http://t.co/ZfDg7LgEEv Budeme rádi za RT!",cs,1,Wed Aug 27 14:18:33 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
459,"@osklivysup Svobodné povolání je podnikání fyz.osoby, která podniká na základě jiného než živnostenského zákona. Zaměstnanec není otrok :)",cs,0,Wed Aug 27 12:21:04 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",osklivysup,1767,4460,5930,532,Wed Aug 27 11:46:03 +0000 2014,@UniCredit_CZSK fakt nevím a vymýšlet to teď za vás nehodlám. Viz: podnikatel není občan? Co jsou svobodná povolání? Zaměstnanec = otrok? :),0,0
460,@osklivysup Díky za názor. Jak by rozdělení mělo vypadat podle vás?,cs,0,Wed Aug 27 11:21:43 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",osklivysup,1767,4460,5930,532,Tue Aug 26 13:36:48 +0000 2014,Ovšem UniCredit válí. Zvolte si kam patříte: OBČANÉ / SVOBODNÁ POVOLÁNÍ / PODNIKATELÉ A MENŠÍ FIR. / FIR. A VEŘEJNÝ SEKTOR / PRIVATE BANKING,0,0
461,RT @ZdenekBubak: UniCredit Bank do konce srpna nabízí sazbu u hypoték pod 2 procenta - Finparáda http://t.co/uLUsK9Z43d prostřednictvím @Fi…,cs,1,Wed Aug 27 10:08:36 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
462,HDP za druhý kvartál v Česku podle bleskového odhadu mezikvartálně stagnoval. Meziroční růst zpomalil na 2.6%. http://t.co/JGvLfGRk7d,cs,0,Wed Aug 27 09:07:18 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
463,"@honzazcech @martinsuchan Díky za zpětnou vazbu! Jako pomalá se tváří celá aplikace, nebo jen vybrané funkce? Díky za reakci",cs,0,Tue Aug 26 12:11:15 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",honzazcech,1,40,41,5,Mon Aug 25 20:53:19 +0000 2014,"@martinsuchan @UniCredit_CZSK 
Vyzkoušeno na dvou telefonech s WP 8.1 Update 1 a zatím vše funguje. Jen je to dost pomalé.",0,0
464,"@martinsuchan Testovali jsme na 2 mobilech s WP 8.0. i 8.1, vše ok. Vyhledejte aplikaci manuálně, př. naskenujte QR. http://t.co/pkbJL0foJx",cs,0,Wed Aug 20 14:28:47 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",martinsuchan,1237,166,20665,6301,Wed Aug 20 12:02:32 +0000 2014,"@UniCredit_CZSK bug: odkaz na stažení Smart bank. aplikace mě na ""Windows Phone 8.1 Update"" přesměruje na Google Play http://t.co/nB4gIk7Mb5",0,0
465,"http://t.co/ZJUGsVfZes Červencový průměr českých hypoúroků: 2,72 %. Naše nabídka do konce srpna: 1,95 %!",cs,0,Wed Aug 20 14:08:07 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
466,"Snížili jste úrok naší hypotéky na minimum – 1,95 %! Máte zájem? Nechte nám na sebe kontakt: http://t.co/nVNoB539md / http://t.co/ZfDg7LyNSD",cs,0,Wed Aug 20 12:18:04 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
467,"@martinsuchan Děkujeme za upozornění, Martine, podíváme se co nejdříve na to!",cs,0,Wed Aug 20 12:07:49 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",martinsuchan,1237,166,20665,6301,Wed Aug 20 12:02:32 +0000 2014,"@UniCredit_CZSK bug: odkaz na stažení Smart bank. aplikace mě na ""Windows Phone 8.1 Update"" přesměruje na Google Play http://t.co/nB4gIk7Mb5",0,0
468,Britská královna Alžběta II. na bankovkách v průběhu let! via @Reflex_cz http://t.co/0Ac0rocZnd http://t.co/vz8sQxYJiC,cs,3,Tue Aug 19 18:29:56 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
469,RT @Cenzanni: http://t.co/7DBEzoT0Tt Tak hypoúrok už máme pod dvěma procenty :) #pod2procenta @UniCredit_CZSK,cs,1,Tue Aug 19 16:59:19 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
470,"Jste ochotní platit za přístup na zpravodajské weby? Pokud ano, kolik? http://t.co/3ayp9Lqibo",cs,0,Tue Aug 19 11:02:07 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
471,"@dalich Pevně věříme, že jim naši ostravští kolegové bankéři zvládnout pomoci, Dalibore :)",cs,0,Tue Aug 19 10:35:57 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
472,"@ondys1 Dobrý den, díky za dotaz. Doporučujeme navštívit kteroukoliv pobočku, převést na české koruny a vložit na účet.",cs,0,Tue Aug 19 07:51:03 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
473,http://t.co/nVNoB539md / http://t.co/ZfDg7LyNSD Hypoúrok už je snížen skoro na 2 %! Máte zájem? Nechte nám na sebe do konce srpna kontakt.,cs,0,Mon Aug 18 18:09:01 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
474,Máte doma pro štěstí či na památku schovaný padesátihaléř nebo papírovou dvacetikorunu? :) http://t.co/LgfJi2jF9l,cs,1,Mon Aug 18 16:55:57 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
475,Začínají Dny otevírání U konta! Podívejte se na http://t.co/olSv1L8vd3 / http://t.co/VUFcmNjZjE a soutěžte s námi o dovolenou :) #Ukonto,cs,0,Mon Aug 18 14:44:28 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
476,"@nomaro_cz Martine, pokud si na U konto budete posílat výplatu, tak máte zdarma vedení účtu i výběry po celém světe :) //@valhalla_now",cs,0,Fri Aug 15 19:04:50 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nomaro_cz,55,351,330,2373,Fri Aug 15 11:49:06 +0000 2014,@valhalla_now @mbank_cz @Ceskasporitelna Proč Unicredit? Každý měsíc jim půjčovat 199 Kč za vedení účtu? Nepřehledný ceník na 24 stran?,0,0
477,@valhalla_now Děkujeme za doporučení! //@nomaro_cz @mbank_cz @Ceskasporitelna,cs,0,Fri Aug 15 19:02:59 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",valhalla_now,954,2988,66964,33694,Fri Aug 15 11:17:58 +0000 2014,@nomaro_cz @mbank_cz @Ceskasporitelna Zkuste Unicredit..,0,1
478,"@nelinkovana Budeme velice rádi, pokud případně zkusíte i nás :) //@ladab",cs,0,Fri Aug 15 19:02:06 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",nelinkovana,1108,274,3062,3571,Fri Aug 15 06:30:29 +0000 2014,"@ladab já na AirBank webu zkusila tu jejich ""kalkulačku"" a vyšla mi EquaBank a UniCredit, tak v pondělí zkusim tu EquaBank a uvidím...",0,0
479,"@dalich Snad jste je všechny nenašel v jediné schránce, Dalibore; nebo ano?",cs,0,Fri Aug 15 12:35:36 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
480,RT @ZdenekBubak: UniCredit Bank připravila pro klienty letní kampaň v podobě Dnů otevřených účtů- Finparáda http://t.co/TSt46ifRzx prostřed…,cs,1,Fri Aug 15 06:38:45 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
481,"RT @superfrayer: Unicredit Bank - zkušenosti? Ano/ne? 
Za RT dostanete lízátko
(ne, nedostanete)
Díky",cs,2,Fri Aug 15 06:38:36 +0000 2014,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,,,,
482,http://t.co/SC59vZBuwH Dny otevřených účtů jsou tady! #tiskovazprava,cs,0,Wed Aug 13 10:09:01 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
483,"http://t.co/AtsB7NETUz Víte, kde všude můžete mít s naší kartou slevu?",cs,0,Tue Aug 12 10:09:18 +0000 2014,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,,,,,,,
